ID,Lat,Long,Depth,E1 stand,E2 stand
967,54.5017416,-5.4337799,-11.18,0.257035647,0.3626339
968,54.5017133,-5.4337533,-11.08,0.272420263,0.356017643
969,54.5016766,-5.4337416,-11.08,0.267917448,0.322936358
970,54.5016433,-5.4337266,-11.08,0.23902439,0.33994959
971,54.5016083,-5.4337116,-11.08,0.260412758,0.384057971
972,54.501575,-5.433695,-11.18,0.281425891,0.38594833
973,54.5015416,-5.4336783,-10.98,0.266791745,0.357277883
974,54.5015083,-5.4336633,-10.98,0.263414634,0.337744171
975,54.501475,-5.433645,-11.08,0.250281426,0.331127914
976,54.5014433,-5.43363,-11.08,0.249155722,0.335223693
977,54.50141,-5.433615,-10.98,0.266041276,0.333018273
978,54.5013766,-5.4336,-10.89,0.253283302,0.320730939
979,54.5013433,-5.433585,-11.08,0.24727955,0.313169502
980,54.5013116,-5.4335683,-11.08,0.246904315,0.327032136
981,54.5012783,-5.4335533,-10.98,0.248405253,0.34089477
982,54.501245,-5.4335366,-10.98,0.254033771,0.343415249
983,54.5012116,-5.4335216,-10.98,0.251031895,0.332388154
984,54.5011783,-5.433505,-10.89,0.228142589,0.354127284
985,54.501145,-5.43349,-10.89,0.226266417,0.366099559
986,54.5011133,-5.4334749,-10.89,0.24315197,0.31915564
987,54.50108,-5.4334583,-10.89,0.240150094,0.310649023
988,54.5010466,-5.4334416,-10.89,0.2315197,0.322936358
989,54.5010133,-5.4334266,-10.79,0.253658537,0.366099559
990,54.5009816,-5.43341,-10.79,0.243527205,0.36357908
991,54.50095,-5.4333933,-10.89,0.226266417,0.323881537
992,54.5009166,-5.4333783,-10.89,0.26641651,0.324196597
993,54.500885,-5.4333616,-10.79,0.257410882,0.315689981
994,54.5008516,-5.433345,-10.89,0.231144465,0.315059861
995,54.5008183,-5.43333,-10.79,0.242401501,0.362318841
996,54.5007866,-5.4333133,-10.79,0.261163227,0.362003781
997,54.500755,-5.4332966,-10.79,0.252532833,0.31884058
998,54.5007216,-5.43328,-10.79,0.236772983,0.322306238
999,54.50069,-5.4332616,-10.7,0.234146341,0.322621298
1000,54.5006583,-5.4332433,-10.79,0.228142589,0.311909263
1001,54.500625,-5.4332266,-10.79,0.215384615,0.321991178
1002,54.5005933,-5.43321,-10.7,0.244652908,0.337114052
1003,54.5005616,-5.4331933,-10.7,0.259662289,0.313169502
1004,54.50053,-5.4331733,-10.79,0.255534709,0.319470699
1005,54.5004983,-5.433155,-10.7,0.264915572,0.347195967
1006,54.5004666,-5.4331366,-10.6,0.240900563,0.345305608
1007,54.5004333,-5.4331183,-10.7,0.245778612,0.312539382
1008,54.5004016,-5.4330999,-10.7,0.246529081,0.292060491
1009,54.50037,-5.43308,-10.7,0.236022514,0.311279143
1010,54.5003366,-5.4330633,-10.7,0.222889306,0.321361059
1011,54.5003066,-5.433045,-10.6,0.234521576,0.344675488
1012,54.5002733,-5.4330283,-10.7,0.234146341,0.305293006
1013,54.5002416,-5.43301,-10.6,0.207129456,0.278512917
1014,54.50021,-5.4329916,-10.5,0.199249531,0.288594833
1015,54.5001783,-5.43297,-10.6,0.210881801,0.279143037
1016,54.5001483,-5.4329483,-10.5,0.210506567,0.267485822
1017,54.5001166,-5.4329266,-10.6,0.175609756,0.252362949
1018,54.500085,-5.4329066,-10.5,0.174484053,0.275992439
1019,54.5000566,-5.4328816,-10.5,0.190243902,0.282608696
1020,54.5000266,-5.4328583,-10.5,0.189118199,0.282293636
1021,54.4999966,-5.4328366,-10.5,0.174108818,0.299306868
1022,54.4999666,-5.432815,-10.41,0.18011257,0.293320731
1023,54.499935,-5.4327933,-10.5,0.190243902,0.283868935
1024,54.4999033,-5.4327716,-10.5,0.171482176,0.277567738
1025,54.49987,-5.432755,-10.41,0.148592871,0.277567738
1026,54.4998383,-5.4327333,-10.41,0.145966229,0.27221172
1027,54.4998066,-5.43271,-10.5,0.169981238,0.267800882
1028,54.499775,-5.4326883,-10.5,0.172983114,0.269691241
1029,54.499745,-5.432665,-10.41,0.166228893,0.264335224
1030,54.4997116,-5.4326433,-10.41,0.154596623,0.264650284
1031,54.49968,-5.4326216,-10.31,0.140337711,0.266855703
1032,54.4996483,-5.4326,-10.31,0.149718574,0.268746062
1033,54.4996133,-5.4325866,-10.41,0.144840525,0.268431002
1034,54.4995816,-5.4325683,-10.5,0.137711069,0.265595463
1035,54.49955,-5.4325466,-10.41,0.148968105,0.261184625
1036,54.4995183,-5.432525,-10.41,0.155347092,0.264335224
1037,54.4994866,-5.4325,-10.41,0.141838649,0.268746062
1038,54.4994566,-5.432475,-10.41,0.135459662,0.260554505
1039,54.499425,-5.43245,-10.31,0.148217636,0.276622558
1040,54.4993933,-5.4324283,-10.31,0.138461538,0.286704474
1041,54.4993616,-5.432405,-10.31,0.13358349,0.286704474
1042,54.49933,-5.43238,-10.31,0.126829268,0.279143037
1043,54.4992983,-5.4323566,-10.41,0.139212008,0.285129175
1044,54.4992666,-5.4323333,-10.41,0.118949343,0.274732199
1045,54.499235,-5.43231,-10.41,0.118198874,0.271581601
1046,54.4992033,-5.432285,-10.5,0.134709193,0.264650284
1047,54.4991716,-5.4322633,-10.41,0.127204503,0.278197858
1048,54.49914,-5.43224,-10.41,0.118949343,0.284814115
1049,54.4991083,-5.4322183,-10.31,0.120825516,0.284183995
1050,54.4990766,-5.432195,-10.41,0.138086304,0.275677379
1051,54.4990433,-5.4321733,-10.41,0.132457786,0.24984247
1052,54.4990116,-5.4321516,-10.41,0.129080675,0.258979206
1053,54.49898,-5.4321283,-10.5,0.135084428,0.25047259
1054,54.4989483,-5.4321083,-10.41,0.1369606,0.248582231
1055,54.4989166,-5.4320866,-10.41,0.138836773,0.255198488
1056,54.498885,-5.432065,-10.5,0.120450281,0.274417139
1057,54.4988533,-5.4320416,-10.5,0.124202627,0.275992439
1058,54.498825,-5.4320116,-10.41,0.142589118,0.29458097
1059,54.4987966,-5.4319816,-10.41,0.127204503,0.306553245
1060,54.49877,-5.4319483,-10.41,0.126078799,0.289540013
1061,54.499065,-5.430655,-11.85,0.174859287,0.31915564
1062,54.499095,-5.43067,-11.85,0.170356473,0.327032136
1063,54.4991266,-5.430685,-11.95,0.174108818,0.333018273
1064,54.4991566,-5.430695,-11.85,0.20750469,0.310964083
1065,54.4991866,-5.4307083,-11.85,0.21988743,0.322621298
1066,54.49922,-5.4307216,-11.85,0.203752345,0.293635791
1067,54.4992516,-5.4307383,-11.85,0.204878049,0.306238185
1068,54.4992833,-5.430755,-11.95,0.212007505,0.343730309
1069,54.499315,-5.4307716,-11.85,0.205253283,0.359483302
1070,54.4993466,-5.4307866,-11.76,0.214634146,0.379332073
1071,54.4993783,-5.4308066,-11.85,0.236022514,0.367989918
1072,54.49941,-5.4308249,-11.95,0.246904315,0.350346566
1073,54.4994416,-5.4308416,-11.95,0.23564728,0.355702583
1074,54.4994733,-5.43086,-11.85,0.232270169,0.361688721
1075,54.499505,-5.43088,-11.76,0.253283302,0.405166982
1076,54.4995366,-5.4309,-11.95,0.243902439,0.391934468
1077,54.4995683,-5.43092,-11.95,0.237148218,0.34026465
1078,54.4996,-5.4309416,-11.76,0.24727955,0.343415249
1079,54.4996316,-5.4309633,-11.85,0.246904315,0.364839319
1080,54.4996633,-5.4309833,-11.85,0.23902439,0.356332703
1081,54.4996966,-5.4310033,-11.85,0.232645403,0.333648393
1082,54.49973,-5.4310266,-11.85,0.227767355,0.344675488
1083,54.4997633,-5.431045,-11.85,0.23564728,0.336483932
1084,54.499795,-5.4310666,-11.85,0.216135084,0.371770636
1085,54.4998283,-5.4310866,-11.95,0.230018762,0.368620038
1086,54.4998616,-5.4311066,-11.95,0.248405253,0.349086326
1087,54.499895,-5.4311266,-11.85,0.25478424,0.338059231
1088,54.4999266,-5.4311466,-11.95,0.254409006,0.368935098
1089,54.49996,-5.431165,-11.85,0.234521576,0.379962193
1090,54.4999933,-5.431185,-11.95,0.219512195,0.385003151
1091,54.500025,-5.4312066,-11.85,0.214634146,0.383112791
1092,54.5000583,-5.4312266,-11.95,0.231144465,0.376181474
1093,54.5000916,-5.4312466,-11.85,0.242026266,0.3626339
1094,54.500125,-5.4312683,-11.85,0.219136961,0.327032136
1095,54.5001583,-5.43129,-11.95,0.22326454,0.339004411
1096,54.5001916,-5.4313116,-11.85,0.238649156,0.372085696
1097,54.500225,-5.431335,-11.95,0.245403377,0.362003781
1098,54.5002583,-5.4313583,-11.85,0.249906191,0.365784499
1099,54.5002916,-5.431375,-11.85,0.252532833,0.366099559
1100,54.5003233,-5.4314,-11.76,0.251031895,0.359798362
1101,54.500355,-5.4314216,-11.85,0.229268293,0.343415249
1102,54.5003883,-5.431445,-11.85,0.232270169,0.348141147
1103,54.50042,-5.4314666,-11.85,0.240525328,0.339319471
1104,54.5004533,-5.43149,-11.85,0.25891182,0.324511657
1105,54.500485,-5.43151,-11.85,0.246529081,0.334908633
1106,54.5005166,-5.4315316,-11.85,0.240525328,0.350346566
1107,54.50055,-5.4315566,-11.85,0.256660413,0.393509767
1108,54.5005833,-5.4315766,-11.85,0.246529081,0.400126024
1109,54.500615,-5.4316,-11.76,0.238273921,0.373030876
1110,54.5006483,-5.4316216,-11.85,0.251407129,0.33994959
1111,54.50068,-5.4316433,-11.85,0.261538462,0.348141147
1112,54.5007133,-5.431665,-11.85,0.239774859,0.332388154
1113,54.5007466,-5.4316883,-11.85,0.245403377,0.311594203
1114,54.50078,-5.43171,-11.76,0.258161351,0.338374291
1115,54.5008133,-5.4317316,-11.85,0.257035647,0.367989918
1116,54.5008466,-5.431755,-11.85,0.251031895,0.359168242
1117,54.50088,-5.4317783,-11.85,0.255909944,0.358538122
1118,54.5009133,-5.4318016,-11.85,0.249530957,0.342155009
1119,54.5009466,-5.4318233,-11.85,0.252157598,0.326717076
1120,54.5009783,-5.4318433,-11.85,0.275797373,0.353812224
1121,54.5010116,-5.4318633,-11.85,0.290056285,0.389413989
1122,54.501045,-5.431885,-11.85,0.268292683,0.377756774
1123,54.5010783,-5.43191,-11.85,0.257035647,0.371770636
1124,54.50111,-5.43193,-11.76,0.249906191,0.380592313
1125,54.5011416,-5.4319499,-11.85,0.224390244,0.374606175
1126,54.5011733,-5.4319733,-11.85,0.239774859,0.344675488
1127,54.5012083,-5.4319966,-11.76,0.24315197,0.342470069
1128,54.50124,-5.4320166,-11.85,0.245778612,0.346880907
1129,54.5012733,-5.43204,-11.76,0.234896811,0.327977316
1130,54.5013066,-5.43206,-11.66,0.231894934,0.326402016
1131,54.5013416,-5.4320816,-11.85,0.237523452,0.349086326
1132,54.5013733,-5.4321016,-11.76,0.25478424,0.383427851
1133,54.5014083,-5.4321216,-11.76,0.244652908,0.372400756
1134,54.5014416,-5.4321433,-11.76,0.224765478,0.372085696
1135,54.501475,-5.4321633,-11.85,0.236772983,0.378386894
1136,54.50151,-5.4321833,-11.85,0.216510319,0.376811594
1137,54.5015433,-5.4322033,-11.76,0.202626642,0.358853182
1138,54.5015766,-5.4322233,-11.76,0.228517824,0.332073094
1139,54.50161,-5.4322433,-11.76,0.249155722,0.331758034
1140,54.50164,-5.4322566,-11.85,0.258161351,0.359483302
1141,54.5016733,-5.4322766,-11.85,0.249530957,0.370195337
1142,54.5017083,-5.4322966,-11.76,0.230393996,0.336798992
1143,54.5017416,-5.4323183,-11.85,0.243902439,0.306553245
1144,54.501775,-5.4323383,-11.66,0.243902439,0.335223693
1145,54.5018083,-5.4323583,-11.76,0.23902439,0.367044739
1146,54.5018416,-5.4323766,-11.76,0.240525328,0.353182105
1147,54.501875,-5.4323983,-11.66,0.247654784,0.345305608
1148,54.5019083,-5.4324183,-11.76,0.254409006,0.378701953
1149,54.5019433,-5.43244,-11.76,0.252532833,0.365154379
1150,54.5019766,-5.4324616,-11.76,0.25478424,0.339319471
1151,54.5020083,-5.4324783,-11.66,0.244277674,0.345935728
1152,54.5020416,-5.4324966,-11.66,0.230393996,0.349086326
1153,54.5020766,-5.4325166,-11.66,0.226266417,0.377441714
1154,54.5021083,-5.4325333,-11.76,0.228893058,0.393194707
1155,54.5021416,-5.43255,-11.66,0.25065666,0.366414619
1156,54.502175,-5.4325716,-11.76,0.245778612,0.356962823
1157,54.50221,-5.43259,-11.76,0.244652908,0.339004411
1158,54.5022433,-5.4326116,-11.76,0.244652908,0.326086957
1159,54.5022766,-5.4326333,-11.66,0.242776735,0.34057971
1160,54.50231,-5.4326533,-11.56,0.240900563,0.343730309
1161,54.5023433,-5.43267,-11.76,0.23902439,0.357592943
1162,54.5023766,-5.4326883,-11.66,0.257035647,0.36294896
1163,54.5024083,-5.4327083,-11.66,0.240900563,0.34120983
1164,54.5024416,-5.4327283,-11.66,0.239774859,0.355072464
1165,54.502475,-5.4327466,-11.76,0.266041276,0.374291115
1166,54.5025083,-5.4327683,-11.66,0.259287054,0.372400756
1167,54.5025416,-5.43279,-11.66,0.233395872,0.381537492
1168,54.5025733,-5.4328066,-11.56,0.224765478,0.380277253
1169,54.5026066,-5.4328283,-11.66,0.237523452,0.367359798
1170,54.5026383,-5.4328433,-11.56,0.243902439,0.376181474
1171,54.5026733,-5.4328666,-11.56,0.248405253,0.373345936
1172,54.502705,-5.432885,-11.76,0.25065666,0.400756144
1173,54.5027383,-5.432895,-11.66,0.261163227,0.38531821
1174,54.5027716,-5.4329166,-11.66,0.272420263,0.378701953
1175,54.5028066,-5.43294,-11.56,0.243527205,0.390989288
1176,54.50284,-5.4329583,-11.66,0.223639775,0.40863264
1177,54.5028733,-5.4329783,-11.66,0.241275797,0.43100189
1178,54.5029066,-5.432995,-11.56,0.234521576,0.411783239
1179,54.5029416,-5.4330166,-11.66,0.248405253,0.404851922
1180,54.5029733,-5.4330366,-11.66,0.240150094,0.358538122
1181,54.5030083,-5.433055,-11.56,0.24727955,0.34152489
1182,54.5030383,-5.4330683,-11.66,0.249906191,0.351921865
1183,54.5030733,-5.4330916,-11.56,0.268667917,0.345305608
1184,54.5031066,-5.43311,-11.56,0.292682927,0.353812224
1185,54.5031416,-5.4331333,-11.66,0.262288931,0.369880277
1186,54.503175,-5.4331483,-11.66,0.260412758,0.373030876
1187,54.50321,-5.4331699,-11.66,0.272795497,0.352236925
1188,54.5032433,-5.43319,-11.56,0.271294559,0.392249527
1189,54.503275,-5.433205,-11.18,0.251782364,0.368935098
1190,54.50331,-5.433225,-11.56,0.269418386,0.336168872
1191,54.5033433,-5.433245,-11.56,0.261163227,0.331442974
1192,54.5033783,-5.4332666,-11.47,0.255159475,0.304977946
1193,54.5034116,-5.433285,-11.47,0.255159475,0.352236925
1194,54.5034433,-5.4333016,-11.47,0.266791745,0.401701323
1195,54.5034783,-5.4333216,-11.56,0.273545966,0.359168242
1196,54.5035116,-5.4333383,-11.47,0.263789869,0.34089477
1197,54.503545,-5.433355,-11.47,0.2630394,0.375236295
1198,54.5035783,-5.433375,-11.47,0.283677298,0.371455577
1199,54.5036116,-5.4333983,-11.47,0.276547842,0.357908003
1200,54.5036466,-5.43342,-11.47,0.27804878,0.350346566
1201,54.50368,-5.4334366,-11.47,0.279174484,0.391304348
1202,54.5037133,-5.4334583,-11.47,0.285178236,0.38531821
1203,54.5037466,-5.4334733,-11.47,0.272045028,0.362003781
1204,54.50378,-5.4334933,-11.47,0.260037523,0.385003151
1205,54.5038116,-5.4335083,-11.37,0.27054409,0.365469439
1206,54.5038466,-5.4335283,-11.37,0.259662289,0.384373031
1207,54.50388,-5.4335466,-11.47,0.280300188,0.412413359
1208,54.5039133,-5.4335666,-11.47,0.276923077,0.415248897
1209,54.5039483,-5.433585,-11.47,0.286679174,0.402646503
1210,54.5039816,-5.4336066,-11.47,0.266041276,0.383112791
1211,54.504015,-5.4336283,-11.37,0.248030019,0.355702583
1212,54.50405,-5.4336483,-11.47,0.236772983,0.403906742
1213,54.5040833,-5.4336666,-11.47,0.25478424,0.436988028
1214,54.5041166,-5.433685,-11.37,0.266791745,0.424700693
1215,54.50415,-5.4337033,-11.37,0.256660413,0.441083806
1216,54.5041833,-5.4337216,-11.37,0.268292683,0.465658475
1217,54.5042166,-5.4337416,-11.37,0.251782364,0.482041588
1218,54.50425,-5.43376,-11.37,0.25478424,0.452741021
1219,54.5042833,-5.4337783,-11.37,0.277673546,0.434782609
1220,54.504315,-5.433795,-11.37,0.27804878,0.433207309
1221,54.5043483,-5.4338133,-11.47,0.261163227,0.416509137
1222,54.5043833,-5.433835,-11.27,0.271669794,0.435727788
1223,54.5044183,-5.433855,-11.27,0.269793621,0.516068053
1224,54.50445,-5.4338716,-11.27,0.265666041,0.516068053
1225,54.5044833,-5.4338916,-11.37,0.304315197,0.470384373
1226,54.5045166,-5.4339116,-11.37,0.297185741,0.496849401
1227,54.5045483,-5.43393,-11.37,0.258161351,0.527410208
1228,54.5045816,-5.4339516,-11.27,0.25065666,0.513862634
1229,54.5046166,-5.4339716,-11.27,0.284803002,0.52362949
1230,54.5046483,-5.4339916,-11.18,0.278424015,0.530875866
1231,54.5046833,-5.4340116,-11.27,0.266791745,0.52173913
1232,54.504715,-5.4340316,-11.37,0.256660413,0.525834909
1233,54.5047483,-5.4340516,-11.37,0.241651032,0.52236925
1234,54.50478,-5.4340733,-11.27,0.275422139,0.526149968
1235,54.5048133,-5.4340933,-11.27,0.269793621,0.540327662
1236,54.5048466,-5.43411,-11.37,0.27054409,0.515437933
1237,54.5048783,-5.4341316,-11.47,0.279174484,0.546943919
1238,54.5049116,-5.4341533,-11.47,0.274296435,0.559231254
1239,54.504945,-5.434175,-11.47,0.285178236,0.510396975
1240,54.5049783,-5.434195,-11.47,0.288555347,0.526465028
1241,54.5050116,-5.434215,-11.56,0.279174484,0.541902962
1242,54.505045,-5.4342383,-11.56,0.28630394,0.525519849
1243,54.5050783,-5.43426,-11.56,0.294183865,0.511342155
1244,54.5051116,-5.43428,-11.56,0.302439024,0.521424071
1245,54.5051433,-5.4343016,-11.56,0.279924953,0.52205419
1246,54.505175,-5.4343216,-11.47,0.277298311,0.551984877
1247,54.5052083,-5.4343433,-11.66,0.260787992,0.557340895
1248,54.50524,-5.434365,-11.56,0.262288931,0.516698173
1249,54.5052716,-5.4343866,-11.66,0.290806754,0.549464398
1250,54.505305,-5.4344083,-11.47,0.284052533,0.611531191
1251,54.5053366,-5.4344283,-11.47,0.271294559,0.625708885
1252,54.5053683,-5.434445,-11.47,0.283677298,0.59168242
1253,54.5054,-5.434465,-11.47,0.254033771,0.550094518
1254,54.5054333,-5.4344866,-11.47,0.263789869,0.560491493
1255,54.505465,-5.4345066,-11.47,0.264915572,0.554190296
1256,54.5054983,-5.4345283,-11.37,0.276923077,0.563957152
1257,54.5055316,-5.43455,-11.37,0.27467167,0.540957782
1258,54.505565,-5.4345733,-11.37,0.275422139,0.546943919
1259,54.5055983,-5.4345966,-11.37,0.287804878,0.553875236
1260,54.50563,-5.43462,-11.47,0.28630394,0.507876497
1261,54.5056633,-5.4346416,-11.47,0.294183865,0.577504726
1262,54.505695,-5.43466,-11.56,0.305065666,0.549779458
1263,54.5057283,-5.4346833,-11.56,0.308818011,0.528355388
1264,54.50576,-5.434705,-11.56,0.317448405,0.524889729
1265,54.5057933,-5.4347266,-11.56,0.294183865,0.511657215
1266,54.505825,-5.4347466,-11.56,0.258536585,0.570573409
1267,54.5058583,-5.43477,-11.66,0.25478424,0.56805293
1268,54.5058933,-5.434795,-11.47,0.308818011,0.543163201
1269,54.5059266,-5.4348166,-11.56,0.333958724,0.562696912
1270,54.50596,-5.4348383,-11.47,0.309943715,0.575299307
1271,54.5059916,-5.4348599,-11.47,0.305065666,0.530245747
1272,54.506025,-5.43488,-11.27,0.276172608,0.576559546
1273,54.5060566,-5.4348983,-11.08,0.287804878,0.653434152
1274,54.50609,-5.4349233,-11.08,0.293433396,0.608380592
1275,54.5061233,-5.434945,-10.98,0.275422139,0.601449275
1276,54.5061583,-5.4349683,-10.79,0.263789869,0.706994329
1277,54.50619,-5.4349833,-10.79,0.254409006,0.737240076
1278,54.506225,-5.435005,-10.79,0.257410882,0.670762445
1279,54.5062566,-5.435025,-10.79,0.27054409,0.623188406
1280,54.50629,-5.435045,-10.89,0.282926829,0.644612476
1281,54.5063233,-5.4350683,-10.89,0.275422139,0.651543793
1282,54.506355,-5.435085,-10.98,0.282926829,0.629489603
